1956
5290
5295
6714
4683
472
580
672
545
7517
675
5888
2072
2067
7515
2547
2132
2131
10978
892
5728
7157
7248
7249
3486
10397
604
6790
5111
581
3725
5395
4292
2176
1643
639
4193
4194
5300
7913
2099
7422
7039
1026
861
595
1019
4089
864
4088
4149
356
355
7124
7128
4615
2177
811
4830
596
572
331
836
842
54487
1788
1789
7037
5291
5783
5777
5781
3569
6774
3791
5328
5329
29108
3685
5727
2735
51684
1499
3932
3716
3718
3717
4851
3091
867
567
4853
3606
1387
1999
23462
7099
1152
2950
7531
3397
4791
10892
841
30835
4609
898
140885
2260
896
5753
207
5894
5155
972
5335
857
4087
7409
3575
6597
2322
1441
940
1213
999
7040
5159
5156
7048
5605
5604
5594
5987
7076
4318
4323
8648
8314
6502
324
4916
8915
142
7486
7508
4286
1029
23512
7150
1958
57167
5914
3815
9611
4233
5468
8312
286
2064
5788
6092
25937
4771
2316
1027
57120
1974
4794
5966
3320
9935
5087
463
3572
8452
6390
6389
5518
405
2034
4602
10499
90
4773
4846
6385
6934
1050
6608
8295
2264
2247
2261
2263
2033
8405
51176
6929
3084
673
92
23013
9212
1500
868
5187
2130
330
1021
10006
5599
1277
367
4763
2042
2776
5371
6249
2309
9612
602
2324
7424
79718
6598
6605
8626
4094
6418
2308
1436
6778
3662
1385
641
54880
598
1869
2113
208
6497
3553
25
1616
2624
4303
7430
2100
3958
5925
894
657
3480
387
2065
4780
9817
7852
23405
4486
5879
7431
6850
3702
1785
84433
4582
7454
5794
3977
2475
3265
973
974
695
2213
5579
2778
2767
5537
7514
4478
6777
2242
8202
27044
8651
6416
1655
64324
55818
23598
8031
4841
1540
476
84441
55294
23624
3092
5573
3845
4214
5900
2005
3399
51592
7421
10664
8021
6662
960
6794
6935
607
3326
3551
8726
84231
3895
1654
3479
8148
5566
2625
4261
1108
5903
29126
2146
3159
23451
1649
7704
6146
3181
2068
64919
7171
3927
4627
29844
4316
1964
4926
466
6495
3646
6184
9774
4005
6446
5885
8805
4221
124540
6134
9967
10000
9314
55596
10142
2071
4302
2000
63976
2119
9709
10342
1639
54949
2115
2078
6387
8019
6926
7555
2175
8218
3762
55252
399
5434
7170
26986
91
613
328
8243
5093
23085
5241
2006
55193
4026
3799
1316
7750
9203
5884
9175
4066
1281
11200
2237
1786
4436
6421
4000
7428
51199
1312
23476
5292
2521
2194
4869
79577
2313
8470
2052
5979
51340
8241
3936
6648
26040
4928
80204
5049
64321
471
5787
654
1191
5450
8880
81608
3337
27125
221895
6760
4313
6125
57674
3934
29072
4644
22978
4515
1656
546
23048
8301
10320
4893
8313
6491
9135
7113
26039
6602
55159
25913
9098
10019
6938
2956
4291
64783
9321
6886
7403
51517
1031
2195
171023
7942
4300
701
1806
4665
90993
29128
8289
23152
1523
4595
57492
3105
8493
8178
2060
25855
6347
9429
2189
8692
5243
8233
3732
4311
2271
9950
27
862
4288
4666
23484
8028
4629
7507
7849
79728
9101
4613
9444
7030
5108
4299
4824
8013
10735
8522
55422
6801
6424
10721
6455
6696
11168
3418
2272
57820
4849
4552
1233
6392
4843
84376
10274
5551
51119
3131
80380
5428
51366
1879
9770
217
2876
4298
5796
53335
85409
7175
1106
283149
23365
79145
5426
2188
1545
694
10644
55500
51755
201163
9901
6917
2199
63035
23067
5460
5424
5743
64784
5546
5396
27436
84133
3082
55728
2178
196528
54894
65268
26047
10243
1345
5789
1012
863
11177
10272
8833
25925
64764
4921
50515
23305
4968
4913
5324
4744
1236
1351
9968
26960
9695
124583
7057
3586
1952
4352
2181
143187
4312
3899
84295
8496
2118
1728
394
6391
26065
5378
25766
7799
5927
55160
7298
1009
2346
776
4781
2719
2120
9401
83990
27086
10653
171017
7038
1906
5744
3371
4585
4255
6462
9365
8030
84101
23373
79633
120114
80312
3417
1890
51023
23600
11328
2531
121227
4524
57670
83852
